;lat;long;site_id;datum;max_value;date;aqi;site_name
27525;33.507992;-111.755334;040137021;WGS84;0.032;2024-01-10;30.0;Red Mountain Air Monitoring Station
27526;33.507992;-111.755334;040137021;WGS84;0.037;2024-01-11;34.0;Red Mountain Air Monitoring Station
27527;33.507992;-111.755334;040137021;WGS84;0.036;2024-01-12;33.0;Red Mountain Air Monitoring Station
27528;33.507992;-111.755334;040137021;WGS84;0.038;2024-01-13;35.0;Red Mountain Air Monitoring Station
27529;33.507992;-111.755334;040137021;WGS84;0.041;2024-01-14;38.0;Red Mountain Air Monitoring Station
27530;33.507992;-111.755334;040137021;WGS84;0.042;2024-01-15;39.0;Red Mountain Air Monitoring Station
27531;33.507992;-111.755334;040137021;WGS84;0.042;2024-01-16;39.0;Red Mountain Air Monitoring Station
27532;33.507992;-111.755334;040137021;WGS84;0.035;2024-01-17;32.0;Red Mountain Air Monitoring Station
27533;33.507992;-111.755334;040137021;WGS84;0.041;2024-01-18;38.0;Red Mountain Air Monitoring Station
27534;33.507992;-111.755334;040137021;WGS84;0.034;2024-01-19;31.0;Red Mountain Air Monitoring Station
27535;33.507992;-111.755334;040137021;WGS84;0.026;2024-01-20;24.0;Red Mountain Air Monitoring Station
27536;33.507992;-111.755334;040137021;WGS84;0.029;2024-01-21;27.0;Red Mountain Air Monitoring Station
27537;33.507992;-111.755334;040137021;WGS84;0.029;2024-01-22;27.0;Red Mountain Air Monitoring Station
27538;33.507992;-111.755334;040137021;WGS84;0.036;2024-01-23;33.0;Red Mountain Air Monitoring Station
27539;33.507992;-111.755334;040137021;WGS84;0.026;2024-01-24;24.0;Red Mountain Air Monitoring Station
27540;33.507992;-111.755334;040137021;WGS84;0.031;2024-01-25;29.0;Red Mountain Air Monitoring Station
27541;33.507992;-111.755334;040137021;WGS84;0.03;2024-01-26;28.0;Red Mountain Air Monitoring Station
27542;33.507992;-111.755334;040137021;WGS84;0.035;2024-01-27;32.0;Red Mountain Air Monitoring Station
27543;33.507992;-111.755334;040137021;WGS84;0.04;2024-01-28;37.0;Red Mountain Air Monitoring Station
27544;33.507992;-111.755334;040137021;WGS84;0.039;2024-01-29;36.0;Red Mountain Air Monitoring Station
27545;33.507992;-111.755334;040137021;WGS84;0.042;2024-01-30;39.0;Red Mountain Air Monitoring Station
27546;33.507992;-111.755334;040137021;WGS84;0.039;2024-01-31;36.0;Red Mountain Air Monitoring Station
27547;33.507992;-111.755334;040137021;WGS84;0.034;2024-02-01;31.0;Red Mountain Air Monitoring Station
27548;33.507992;-111.755334;040137021;WGS84;0.043;2024-02-02;40.0;Red Mountain Air Monitoring Station
27549;33.507992;-111.755334;040137021;WGS84;0.043;2024-02-03;40.0;Red Mountain Air Monitoring Station
27550;33.507992;-111.755334;040137021;WGS84;0.041;2024-02-04;38.0;Red Mountain Air Monitoring Station
27551;33.507992;-111.755334;040137021;WGS84;0.035;2024-02-05;32.0;Red Mountain Air Monitoring Station
27552;33.507992;-111.755334;040137021;WGS84;0.035;2024-02-06;32.0;Red Mountain Air Monitoring Station
27553;33.507992;-111.755334;040137021;WGS84;0.039;2024-02-07;36.0;Red Mountain Air Monitoring Station
27554;33.507992;-111.755334;040137021;WGS84;0.041;2024-02-08;38.0;Red Mountain Air Monitoring Station
27555;33.507992;-111.755334;040137021;WGS84;0.043;2024-02-09;40.0;Red Mountain Air Monitoring Station
27556;33.507992;-111.755334;040137021;WGS84;0.041;2024-02-10;38.0;Red Mountain Air Monitoring Station
27557;33.507992;-111.755334;040137021;WGS84;0.038;2024-02-11;35.0;Red Mountain Air Monitoring Station
27558;33.507992;-111.755334;040137021;WGS84;0.037;2024-02-12;34.0;Red Mountain Air Monitoring Station
27559;33.507992;-111.755334;040137021;WGS84;0.042;2024-02-13;39.0;Red Mountain Air Monitoring Station
27560;33.507992;-111.755334;040137021;WGS84;0.049;2024-02-14;45.0;Red Mountain Air Monitoring Station
27561;33.507992;-111.755334;040137021;WGS84;0.044;2024-02-15;41.0;Red Mountain Air Monitoring Station
27562;33.507992;-111.755334;040137021;WGS84;0.047;2024-02-16;44.0;Red Mountain Air Monitoring Station
27563;33.507992;-111.755334;040137021;WGS84;0.053;2024-02-17;49.0;Red Mountain Air Monitoring Station
27564;33.507992;-111.755334;040137021;WGS84;0.051;2024-02-18;47.0;Red Mountain Air Monitoring Station
27565;33.507992;-111.755334;040137021;WGS84;0.044;2024-02-19;41.0;Red Mountain Air Monitoring Station
27566;33.507992;-111.755334;040137021;WGS84;0.045;2024-02-20;42.0;Red Mountain Air Monitoring Station
27567;33.507992;-111.755334;040137021;WGS84;0.039;2024-02-21;36.0;Red Mountain Air Monitoring Station
27568;33.507992;-111.755334;040137021;WGS84;0.043;2024-02-22;40.0;Red Mountain Air Monitoring Station
27569;33.507992;-111.755334;040137021;WGS84;0.041;2024-02-23;38.0;Red Mountain Air Monitoring Station
27570;33.507992;-111.755334;040137021;WGS84;0.043;2024-02-24;40.0;Red Mountain Air Monitoring Station
27571;33.507992;-111.755334;040137021;WGS84;0.043;2024-02-25;40.0;Red Mountain Air Monitoring Station
27572;33.507992;-111.755334;040137021;WGS84;0.027;2024-02-26;25.0;Red Mountain Air Monitoring Station
27573;33.507992;-111.755334;040137021;WGS84;0.04;2024-02-27;37.0;Red Mountain Air Monitoring Station
27574;33.507992;-111.755334;040137021;WGS84;0.041;2024-02-28;38.0;Red Mountain Air Monitoring Station
27575;33.507992;-111.755334;040137021;WGS84;0.048;2024-02-29;44.0;Red Mountain Air Monitoring Station
27576;33.507992;-111.755334;040137021;WGS84;0.049;2024-03-01;45.0;Red Mountain Air Monitoring Station
27577;33.507992;-111.755334;040137021;WGS84;0.042;2024-03-02;39.0;Red Mountain Air Monitoring Station
27578;33.507992;-111.755334;040137021;WGS84;0.042;2024-03-03;39.0;Red Mountain Air Monitoring Station
27579;33.507992;-111.755334;040137021;WGS84;0.045;2024-03-04;42.0;Red Mountain Air Monitoring Station
27580;33.507992;-111.755334;040137021;WGS84;0.052;2024-03-05;48.0;Red Mountain Air Monitoring Station
27581;33.507992;-111.755334;040137021;WGS84;0.045;2024-03-06;42.0;Red Mountain Air Monitoring Station
27582;33.507992;-111.755334;040137021;WGS84;0.037;2024-03-07;34.0;Red Mountain Air Monitoring Station
27583;33.507992;-111.755334;040137021;WGS84;0.045;2024-03-08;42.0;Red Mountain Air Monitoring Station
27584;33.507992;-111.755334;040137021;WGS84;0.041;2024-03-09;38.0;Red Mountain Air Monitoring Station
27585;33.507992;-111.755334;040137021;WGS84;0.046;2024-03-10;43.0;Red Mountain Air Monitoring Station
27586;33.507992;-111.755334;040137021;WGS84;0.052;2024-03-11;48.0;Red Mountain Air Monitoring Station
27587;33.507992;-111.755334;040137021;WGS84;0.051;2024-03-12;47.0;Red Mountain Air Monitoring Station
27588;33.507992;-111.755334;040137021;WGS84;0.048;2024-03-13;44.0;Red Mountain Air Monitoring Station
27589;33.507992;-111.755334;040137021;WGS84;0.049;2024-03-14;45.0;Red Mountain Air Monitoring Station
27590;33.507992;-111.755334;040137021;WGS84;0.037;2024-03-15;34.0;Red Mountain Air Monitoring Station
27591;33.507992;-111.755334;040137021;WGS84;0.047;2024-03-16;44.0;Red Mountain Air Monitoring Station
27592;33.507992;-111.755334;040137021;WGS84;0.045;2024-03-17;42.0;Red Mountain Air Monitoring Station
27593;33.507992;-111.755334;040137021;WGS84;0.043;2024-03-18;40.0;Red Mountain Air Monitoring Station
27594;33.507992;-111.755334;040137021;WGS84;0.053;2024-03-19;49.0;Red Mountain Air Monitoring Station
27595;33.507992;-111.755334;040137021;WGS84;0.057;2024-03-20;58.0;Red Mountain Air Monitoring Station
27596;33.507992;-111.755334;040137021;WGS84;0.061;2024-03-21;71.0;Red Mountain Air Monitoring Station
27597;33.507992;-111.755334;040137021;WGS84;0.063;2024-03-22;77.0;Red Mountain Air Monitoring Station
27598;33.507992;-111.755334;040137021;WGS84;0.052;2024-03-23;48.0;Red Mountain Air Monitoring Station
27599;33.507992;-111.755334;040137021;WGS84;0.045;2024-03-24;42.0;Red Mountain Air Monitoring Station
27600;33.507992;-111.755334;040137021;WGS84;0.045;2024-03-25;42.0;Red Mountain Air Monitoring Station
27601;33.507992;-111.755334;040137021;WGS84;0.047;2024-03-26;44.0;Red Mountain Air Monitoring Station
27602;33.507992;-111.755334;040137021;WGS84;0.053;2024-03-27;49.0;Red Mountain Air Monitoring Station
27603;33.507992;-111.755334;040137021;WGS84;0.057;2024-03-28;58.0;Red Mountain Air Monitoring Station
27604;33.507992;-111.755334;040137021;WGS84;0.052;2024-03-29;48.0;Red Mountain Air Monitoring Station
27605;33.507992;-111.755334;040137021;WGS84;0.053;2024-03-30;49.0;Red Mountain Air Monitoring Station
27606;33.507992;-111.755334;040137021;WGS84;0.044;2024-03-31;41.0;Red Mountain Air Monitoring Station
27607;33.507992;-111.755334;040137021;WGS84;0.047;2024-04-01;44.0;Red Mountain Air Monitoring Station
27608;33.507992;-111.755334;040137021;WGS84;0.051;2024-04-02;47.0;Red Mountain Air Monitoring Station
27609;33.507992;-111.755334;040137021;WGS84;0.059;2024-04-03;64.0;Red Mountain Air Monitoring Station
27610;33.507992;-111.755334;040137021;WGS84;0.057;2024-04-04;58.0;Red Mountain Air Monitoring Station
27611;33.507992;-111.755334;040137021;WGS84;0.048;2024-04-05;44.0;Red Mountain Air Monitoring Station
27612;33.507992;-111.755334;040137021;WGS84;0.053;2024-04-06;49.0;Red Mountain Air Monitoring Station
27613;33.507992;-111.755334;040137021;WGS84;0.055;2024-04-07;51.0;Red Mountain Air Monitoring Station
27614;33.507992;-111.755334;040137021;WGS84;0.058;2024-04-08;61.0;Red Mountain Air Monitoring Station
27615;33.507992;-111.755334;040137021;WGS84;0.056;2024-04-09;54.0;Red Mountain Air Monitoring Station
27616;33.507992;-111.755334;040137021;WGS84;0.061;2024-04-10;71.0;Red Mountain Air Monitoring Station
27617;33.507992;-111.755334;040137021;WGS84;0.06;2024-04-11;67.0;Red Mountain Air Monitoring Station
27618;33.507992;-111.755334;040137021;WGS84;0.063;2024-04-12;77.0;Red Mountain Air Monitoring Station
27619;33.507992;-111.755334;040137021;WGS84;0.058;2024-04-13;61.0;Red Mountain Air Monitoring Station
27620;33.507992;-111.755334;040137021;WGS84;0.059;2024-04-14;64.0;Red Mountain Air Monitoring Station
27621;33.507992;-111.755334;040137021;WGS84;0.059;2024-04-15;64.0;Red Mountain Air Monitoring Station
27622;33.507992;-111.755334;040137021;WGS84;0.064;2024-04-16;80.0;Red Mountain Air Monitoring Station
27623;33.507992;-111.755334;040137021;WGS84;0.068;2024-04-17;93.0;Red Mountain Air Monitoring Station
27624;33.507992;-111.755334;040137021;WGS84;0.067;2024-04-18;90.0;Red Mountain Air Monitoring Station
27625;33.507992;-111.755334;040137021;WGS84;0.074;2024-04-19;112.0;Red Mountain Air Monitoring Station
27626;33.507992;-111.755334;040137021;WGS84;0.069;2024-04-20;97.0;Red Mountain Air Monitoring Station
27627;33.507992;-111.755334;040137021;WGS84;0.067;2024-04-21;90.0;Red Mountain Air Monitoring Station
27628;33.507992;-111.755334;040137021;WGS84;0.061;2024-04-22;71.0;Red Mountain Air Monitoring Station
27629;33.507992;-111.755334;040137021;WGS84;0.051;2024-04-23;47.0;Red Mountain Air Monitoring Station
27630;33.507992;-111.755334;040137021;WGS84;0.05;2024-04-24;46.0;Red Mountain Air Monitoring Station
27631;33.507992;-111.755334;040137021;WGS84;0.05;2024-04-25;46.0;Red Mountain Air Monitoring Station
27632;33.507992;-111.755334;040137021;WGS84;0.049;2024-04-26;45.0;Red Mountain Air Monitoring Station
27633;33.507992;-111.755334;040137021;WGS84;0.052;2024-04-27;48.0;Red Mountain Air Monitoring Station
27634;33.507992;-111.755334;040137021;WGS84;0.052;2024-04-28;48.0;Red Mountain Air Monitoring Station
27635;33.507992;-111.755334;040137021;WGS84;0.062;2024-04-29;74.0;Red Mountain Air Monitoring Station
27636;33.507992;-111.755334;040137021;WGS84;0.063;2024-04-30;77.0;Red Mountain Air Monitoring Station
27637;33.507992;-111.755334;040137021;WGS84;0.061;2024-05-01;71.0;Red Mountain Air Monitoring Station
27638;33.507992;-111.755334;040137021;WGS84;0.07;2024-05-02;100.0;Red Mountain Air Monitoring Station
27639;33.507992;-111.755334;040137021;WGS84;0.063;2024-05-03;77.0;Red Mountain Air Monitoring Station
27640;33.507992;-111.755334;040137021;WGS84;0.059;2024-05-04;64.0;Red Mountain Air Monitoring Station
27641;33.507992;-111.755334;040137021;WGS84;0.046;2024-05-05;43.0;Red Mountain Air Monitoring Station
27642;33.507992;-111.755334;040137021;WGS84;0.059;2024-05-06;64.0;Red Mountain Air Monitoring Station
27643;33.507992;-111.755334;040137021;WGS84;0.059;2024-05-07;64.0;Red Mountain Air Monitoring Station
27644;33.507992;-111.755334;040137021;WGS84;0.062;2024-05-08;74.0;Red Mountain Air Monitoring Station
27645;33.507992;-111.755334;040137021;WGS84;0.061;2024-05-09;71.0;Red Mountain Air Monitoring Station
27646;33.507992;-111.755334;040137021;WGS84;0.063;2024-05-10;77.0;Red Mountain Air Monitoring Station
27647;33.507992;-111.755334;040137021;WGS84;0.059;2024-05-11;64.0;Red Mountain Air Monitoring Station
27648;33.507992;-111.755334;040137021;WGS84;0.065;2024-05-12;84.0;Red Mountain Air Monitoring Station
27649;33.507992;-111.755334;040137021;WGS84;0.065;2024-05-12;84.0;Red Mountain Air Monitoring Station
27650;33.507992;-111.755334;040137021;WGS84;0.065;2024-05-12;84.0;Red Mountain Air Monitoring Station
27651;33.507992;-111.755334;040137021;WGS84;0.051;2024-05-13;108.0;Red Mountain Air Monitoring Station
27652;33.507992;-111.755334;040137021;WGS84;0.073;2024-05-13;108.0;Red Mountain Air Monitoring Station
27653;33.507992;-111.755334;040137021;WGS84;0.073;2024-05-13;108.0;Red Mountain Air Monitoring Station
27654;33.507992;-111.755334;040137021;WGS84;0.05;2024-05-14;112.0;Red Mountain Air Monitoring Station
27655;33.507992;-111.755334;040137021;WGS84;0.074;2024-05-14;112.0;Red Mountain Air Monitoring Station
27656;33.507992;-111.755334;040137021;WGS84;0.074;2024-05-14;112.0;Red Mountain Air Monitoring Station
27657;33.507992;-111.755334;040137021;WGS84;0.062;2024-05-15;74.0;Red Mountain Air Monitoring Station
27658;33.507992;-111.755334;040137021;WGS84;0.068;2024-05-16;93.0;Red Mountain Air Monitoring Station
27659;33.507992;-111.755334;040137021;WGS84;0.073;2024-05-17;108.0;Red Mountain Air Monitoring Station
27660;33.507992;-111.755334;040137021;WGS84;0.065;2024-05-18;84.0;Red Mountain Air Monitoring Station
27661;33.507992;-111.755334;040137021;WGS84;0.065;2024-05-19;84.0;Red Mountain Air Monitoring Station
27662;33.507992;-111.755334;040137021;WGS84;0.056;2024-05-20;54.0;Red Mountain Air Monitoring Station
27663;33.507992;-111.755334;040137021;WGS84;0.068;2024-05-21;93.0;Red Mountain Air Monitoring Station
27664;33.507992;-111.755334;040137021;WGS84;0.077;2024-05-22;122.0;Red Mountain Air Monitoring Station
27665;33.507992;-111.755334;040137021;WGS84;0.068;2024-05-23;93.0;Red Mountain Air Monitoring Station
27666;33.507992;-111.755334;040137021;WGS84;0.064;2024-05-24;80.0;Red Mountain Air Monitoring Station
27667;33.507992;-111.755334;040137021;WGS84;0.049;2024-05-25;45.0;Red Mountain Air Monitoring Station
27668;33.507992;-111.755334;040137021;WGS84;0.067;2024-05-26;90.0;Red Mountain Air Monitoring Station
27669;33.507992;-111.755334;040137021;WGS84;0.065;2024-05-27;84.0;Red Mountain Air Monitoring Station
27670;33.507992;-111.755334;040137021;WGS84;0.072;2024-05-28;105.0;Red Mountain Air Monitoring Station
27671;33.507992;-111.755334;040137021;WGS84;0.078;2024-05-29;126.0;Red Mountain Air Monitoring Station
27672;33.507992;-111.755334;040137021;WGS84;0.077;2024-05-30;122.0;Red Mountain Air Monitoring Station
27673;33.507992;-111.755334;040137021;WGS84;0.07;2024-05-31;100.0;Red Mountain Air Monitoring Station
27674;33.507992;-111.755334;040137021;WGS84;0.061;2024-06-01;71.0;Red Mountain Air Monitoring Station
27675;33.507992;-111.755334;040137021;WGS84;0.065;2024-06-02;84.0;Red Mountain Air Monitoring Station
27676;33.507992;-111.755334;040137021;WGS84;0.069;2024-06-03;97.0;Red Mountain Air Monitoring Station
27677;33.507992;-111.755334;040137021;WGS84;0.064;2024-06-04;80.0;Red Mountain Air Monitoring Station
27678;33.507992;-111.755334;040137021;WGS84;0.069;2024-06-05;97.0;Red Mountain Air Monitoring Station
27679;33.507992;-111.755334;040137021;WGS84;0.069;2024-06-05;97.0;Red Mountain Air Monitoring Station
27680;33.507992;-111.755334;040137021;WGS84;0.069;2024-06-05;97.0;Red Mountain Air Monitoring Station
27681;33.507992;-111.755334;040137021;WGS84;0.027;2024-06-06;105.0;Red Mountain Air Monitoring Station
27682;33.507992;-111.755334;040137021;WGS84;0.072;2024-06-06;105.0;Red Mountain Air Monitoring Station
27683;33.507992;-111.755334;040137021;WGS84;0.072;2024-06-06;105.0;Red Mountain Air Monitoring Station
27684;33.507992;-111.755334;040137021;WGS84;0.06;2024-06-07;67.0;Red Mountain Air Monitoring Station
27685;33.507992;-111.755334;040137021;WGS84;0.054;2024-06-08;50.0;Red Mountain Air Monitoring Station
27686;33.507992;-111.755334;040137021;WGS84;0.044;2024-06-09;41.0;Red Mountain Air Monitoring Station
27687;33.507992;-111.755334;040137021;WGS84;0.057;2024-06-10;58.0;Red Mountain Air Monitoring Station
27688;33.507992;-111.755334;040137021;WGS84;0.064;2024-06-11;80.0;Red Mountain Air Monitoring Station
27689;33.507992;-111.755334;040137021;WGS84;0.06;2024-06-12;67.0;Red Mountain Air Monitoring Station
27690;33.507992;-111.755334;040137021;WGS84;0.059;2024-06-13;64.0;Red Mountain Air Monitoring Station
27691;33.507992;-111.755334;040137021;WGS84;0.083;2024-06-14;143.0;Red Mountain Air Monitoring Station
27692;33.507992;-111.755334;040137021;WGS84;0.083;2024-06-14;143.0;Red Mountain Air Monitoring Station
27693;33.507992;-111.755334;040137021;WGS84;0.083;2024-06-14;143.0;Red Mountain Air Monitoring Station
27694;33.507992;-111.755334;040137021;WGS84;0.078;2024-06-15;126.0;Red Mountain Air Monitoring Station
27695;33.507992;-111.755334;040137021;WGS84;0.051;2024-06-15;126.0;Red Mountain Air Monitoring Station
27696;33.507992;-111.755334;040137021;WGS84;0.078;2024-06-15;126.0;Red Mountain Air Monitoring Station
27697;33.507992;-111.755334;040137021;WGS84;0.062;2024-06-16;74.0;Red Mountain Air Monitoring Station
27698;33.507992;-111.755334;040137021;WGS84;0.053;2024-06-17;49.0;Red Mountain Air Monitoring Station
27699;33.507992;-111.755334;040137021;WGS84;0.054;2024-06-18;50.0;Red Mountain Air Monitoring Station
27700;33.507992;-111.755334;040137021;WGS84;0.054;2024-06-19;50.0;Red Mountain Air Monitoring Station
27701;33.507992;-111.755334;040137021;WGS84;0.049;2024-06-20;45.0;Red Mountain Air Monitoring Station
27702;33.507992;-111.755334;040137021;WGS84;0.049;2024-06-21;45.0;Red Mountain Air Monitoring Station
27703;33.507992;-111.755334;040137021;WGS84;0.051;2024-06-22;47.0;Red Mountain Air Monitoring Station
27704;33.507992;-111.755334;040137021;WGS84;0.059;2024-06-23;64.0;Red Mountain Air Monitoring Station
27705;33.507992;-111.755334;040137021;WGS84;0.06;2024-06-24;67.0;Red Mountain Air Monitoring Station
27706;33.507992;-111.755334;040137021;WGS84;0.068;2024-06-25;93.0;Red Mountain Air Monitoring Station
27707;33.507992;-111.755334;040137021;WGS84;0.069;2024-06-26;97.0;Red Mountain Air Monitoring Station
27708;33.507992;-111.755334;040137021;WGS84;0.053;2024-06-27;49.0;Red Mountain Air Monitoring Station
27709;33.507992;-111.755334;040137021;WGS84;0.055;2024-06-28;51.0;Red Mountain Air Monitoring Station
27710;33.507992;-111.755334;040137021;WGS84;0.066;2024-06-29;87.0;Red Mountain Air Monitoring Station
27711;33.507992;-111.755334;040137021;WGS84;0.065;2024-06-30;84.0;Red Mountain Air Monitoring Station
27712;33.507992;-111.755334;040137021;WGS84;0.065;2024-06-30;84.0;Red Mountain Air Monitoring Station
27713;33.507992;-111.755334;040137021;WGS84;0.065;2024-06-30;84.0;Red Mountain Air Monitoring Station
27714;33.507992;-111.755334;040137021;WGS84;0.071;2024-07-01;101.0;Red Mountain Air Monitoring Station
27715;33.507992;-111.755334;040137021;WGS84;0.071;2024-07-01;101.0;Red Mountain Air Monitoring Station
27716;33.507992;-111.755334;040137021;WGS84;0.041;2024-07-02;105.0;Red Mountain Air Monitoring Station
27717;33.507992;-111.755334;040137021;WGS84;0.072;2024-07-02;105.0;Red Mountain Air Monitoring Station
27718;33.507992;-111.755334;040137021;WGS84;0.072;2024-07-02;105.0;Red Mountain Air Monitoring Station
27719;33.507992;-111.755334;040137021;WGS84;0.061;2024-07-03;71.0;Red Mountain Air Monitoring Station
27720;33.507992;-111.755334;040137021;WGS84;0.052;2024-07-04;48.0;Red Mountain Air Monitoring Station
27721;33.507992;-111.755334;040137021;WGS84;0.066;2024-07-05;87.0;Red Mountain Air Monitoring Station
27722;33.507992;-111.755334;040137021;WGS84;0.063;2024-07-06;77.0;Red Mountain Air Monitoring Station
27723;33.507992;-111.755334;040137021;WGS84;0.057;2024-07-07;58.0;Red Mountain Air Monitoring Station
27724;33.507992;-111.755334;040137021;WGS84;0.069;2024-07-08;97.0;Red Mountain Air Monitoring Station
27725;33.507992;-111.755334;040137021;WGS84;0.069;2024-07-08;97.0;Red Mountain Air Monitoring Station
27726;33.507992;-111.755334;040137021;WGS84;0.069;2024-07-08;97.0;Red Mountain Air Monitoring Station
27727;33.507992;-111.755334;040137021;WGS84;0.047;2024-07-09;101.0;Red Mountain Air Monitoring Station
27728;33.507992;-111.755334;040137021;WGS84;0.071;2024-07-09;101.0;Red Mountain Air Monitoring Station
27729;33.507992;-111.755334;040137021;WGS84;0.071;2024-07-09;101.0;Red Mountain Air Monitoring Station
27730;33.507992;-111.755334;040137021;WGS84;0.069;2024-07-10;97.0;Red Mountain Air Monitoring Station
27731;33.507992;-111.755334;040137021;WGS84;0.069;2024-07-10;97.0;Red Mountain Air Monitoring Station
27732;33.507992;-111.755334;040137021;WGS84;0.069;2024-07-10;97.0;Red Mountain Air Monitoring Station
27733;33.507992;-111.755334;040137021;WGS84;0.071;2024-07-11;101.0;Red Mountain Air Monitoring Station
27734;33.507992;-111.755334;040137021;WGS84;0.071;2024-07-11;101.0;Red Mountain Air Monitoring Station
27735;33.507992;-111.755334;040137021;WGS84;0.06;2024-07-12;156.0;Red Mountain Air Monitoring Station
27736;33.507992;-111.755334;040137021;WGS84;0.088;2024-07-12;156.0;Red Mountain Air Monitoring Station
27737;33.507992;-111.755334;040137021;WGS84;0.088;2024-07-12;156.0;Red Mountain Air Monitoring Station
27738;33.507992;-111.755334;040137021;WGS84;0.07;2024-07-13;100.0;Red Mountain Air Monitoring Station
27739;33.507992;-111.755334;040137021;WGS84;0.053;2024-07-14;49.0;Red Mountain Air Monitoring Station
27740;33.507992;-111.755334;040137021;WGS84;0.064;2024-07-15;80.0;Red Mountain Air Monitoring Station
27741;33.507992;-111.755334;040137021;WGS84;0.059;2024-07-16;64.0;Red Mountain Air Monitoring Station
27742;33.507992;-111.755334;040137021;WGS84;0.059;2024-07-16;64.0;Red Mountain Air Monitoring Station
27743;33.507992;-111.755334;040137021;WGS84;0.059;2024-07-16;64.0;Red Mountain Air Monitoring Station
27744;33.507992;-111.755334;040137021;WGS84;0.072;2024-07-17;105.0;Red Mountain Air Monitoring Station
27745;33.507992;-111.755334;040137021;WGS84;0.072;2024-07-17;105.0;Red Mountain Air Monitoring Station
27746;33.507992;-111.755334;040137021;WGS84;0.076;2024-07-18;119.0;Red Mountain Air Monitoring Station
27747;33.507992;-111.755334;040137021;WGS84;0.076;2024-07-18;119.0;Red Mountain Air Monitoring Station
27748;33.507992;-111.755334;040137021;WGS84;0.046;2024-07-19;108.0;Red Mountain Air Monitoring Station
27749;33.507992;-111.755334;040137021;WGS84;0.073;2024-07-19;108.0;Red Mountain Air Monitoring Station
27750;33.507992;-111.755334;040137021;WGS84;0.073;2024-07-19;108.0;Red Mountain Air Monitoring Station
27751;33.507992;-111.755334;040137021;WGS84;0.065;2024-07-20;84.0;Red Mountain Air Monitoring Station
27752;33.507992;-111.755334;040137021;WGS84;0.065;2024-07-21;84.0;Red Mountain Air Monitoring Station
27753;33.507992;-111.755334;040137021;WGS84;0.065;2024-07-21;84.0;Red Mountain Air Monitoring Station
27754;33.507992;-111.755334;040137021;WGS84;0.065;2024-07-21;84.0;Red Mountain Air Monitoring Station
27755;33.507992;-111.755334;040137021;WGS84;0.073;2024-07-22;108.0;Red Mountain Air Monitoring Station
27756;33.507992;-111.755334;040137021;WGS84;0.073;2024-07-22;108.0;Red Mountain Air Monitoring Station
27757;33.507992;-111.755334;040137021;WGS84;0.075;2024-07-23;115.0;Red Mountain Air Monitoring Station
27758;33.507992;-111.755334;040137021;WGS84;0.075;2024-07-23;115.0;Red Mountain Air Monitoring Station
27759;33.507992;-111.755334;040137021;WGS84;0.077;2024-07-24;122.0;Red Mountain Air Monitoring Station
27760;33.507992;-111.755334;040137021;WGS84;0.077;2024-07-24;122.0;Red Mountain Air Monitoring Station
27761;33.507992;-111.755334;040137021;WGS84;0.078;2024-07-25;126.0;Red Mountain Air Monitoring Station
27762;33.507992;-111.755334;040137021;WGS84;0.078;2024-07-25;126.0;Red Mountain Air Monitoring Station
27763;33.507992;-111.755334;040137021;WGS84;0.087;2024-07-26;154.0;Red Mountain Air Monitoring Station
27764;33.507992;-111.755334;040137021;WGS84;0.053;2024-07-26;154.0;Red Mountain Air Monitoring Station
27765;33.507992;-111.755334;040137021;WGS84;0.087;2024-07-26;154.0;Red Mountain Air Monitoring Station
27766;33.507992;-111.755334;040137021;WGS84;0.065;2024-07-27;84.0;Red Mountain Air Monitoring Station
27767;33.507992;-111.755334;040137021;WGS84;0.059;2024-07-28;64.0;Red Mountain Air Monitoring Station
27768;33.507992;-111.755334;040137021;WGS84;0.064;2024-07-29;80.0;Red Mountain Air Monitoring Station
27769;33.507992;-111.755334;040137021;WGS84;0.063;2024-07-30;77.0;Red Mountain Air Monitoring Station
27770;33.507992;-111.755334;040137021;WGS84;0.065;2024-07-31;84.0;Red Mountain Air Monitoring Station
27771;33.507992;-111.755334;040137021;WGS84;0.07;2024-08-01;100.0;Red Mountain Air Monitoring Station
27772;33.507992;-111.755334;040137021;WGS84;0.07;2024-08-01;100.0;Red Mountain Air Monitoring Station
27773;33.507992;-111.755334;040137021;WGS84;0.07;2024-08-01;100.0;Red Mountain Air Monitoring Station
27774;33.507992;-111.755334;040137021;WGS84;0.057;2024-08-02;108.0;Red Mountain Air Monitoring Station
27775;33.507992;-111.755334;040137021;WGS84;0.073;2024-08-02;108.0;Red Mountain Air Monitoring Station
27776;33.507992;-111.755334;040137021;WGS84;0.073;2024-08-02;108.0;Red Mountain Air Monitoring Station
27777;33.507992;-111.755334;040137021;WGS84;0.072;2024-08-03;105.0;Red Mountain Air Monitoring Station
27778;33.507992;-111.755334;040137021;WGS84;0.07;2024-08-04;100.0;Red Mountain Air Monitoring Station
27779;33.507992;-111.755334;040137021;WGS84;0.04;2024-08-05;129.0;Red Mountain Air Monitoring Station
27780;33.507992;-111.755334;040137021;WGS84;0.079;2024-08-05;129.0;Red Mountain Air Monitoring Station
27781;33.507992;-111.755334;040137021;WGS84;0.079;2024-08-05;129.0;Red Mountain Air Monitoring Station
27782;33.507992;-111.755334;040137021;WGS84;0.068;2024-08-06;93.0;Red Mountain Air Monitoring Station
